CodigoTerritorial,Departamento,Provincia,Municipio,CodigoRecinto,RecintoNombre,RecintoDireccion,NumMesas,CodigoActa,NroMesa,VotantesHabilitados,PapeletasAnfora,PapeltasNoUtilizadas,P1,P2,P3,P4,VotosValidos,VotosBlancos,VotosNulos,Observaciones,,AperturaHora,AperturaMinutos,CierreHora,CierreMinutos
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387001,1,108,99,9,34,14,0,36,84,9,6,,,8,3,16,25
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387002,2,139,130,9,22,2,4,83,111,19,0,,,8,3,16,47
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387003,3,365,351,14,127,0,15,183,325,10,16,,,8,3,16,43
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387004,4,104,98,6,29,1,3,51,84,4,10,,,8,4,16,17
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387005,5,668,597,71,42,16,35,453,546,1,50,,,8,3,16,0
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387006,6,692,677,15,127,4,24,410,565,58,54,,,8,4,16,46
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387007,7,948,777,171,202,99,60,334,695,2,80,,,8,0,16,42
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387008,8,876,843,33,6,58,33,616,713,61,69,,,8,0,16,37
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387009,9,512,415,97,158,29,26,178,391,16,8,,,8,2,16,50
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387010,10,54,43,11,12,1,1,29,43,0,0,,,8,4,16,7
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387011,11,241,231,10,61,38,14,102,215,1,15,,,8,2,16,42
21201,La Paz,Los Andes,Pucarani,2120101387,Colegio Padre Andros Cuschieri,Calle Kanaut S/N,12,2120101387012,12,197,163,34,18,11,8,88,125,22,16,,,8,3,16,9
21201,La Paz,Los Andes,Pucarani,2120101399,Escuela Seccional Rene Barrientos,Ventilla,2,2120101399001,1,210,174,36,7,21,9,108,145,28,1,,,8,0,16,43
21201,La Paz,Los Andes,Pucarani,2120101399,Escuela Seccional Rene Barrientos,Ventilla,2,2120101399002,2,619,582,37,86,111,9,367,573,4,5,,,8,0,16,39
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401001,1,672,611,61,53,16,5,511,585,14,12,,,8,3,16,37
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401002,2,68,65,3,6,5,1,40,52,8,5,,,8,4,16,50
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401003,3,993,862,131,180,51,41,424,696,128,38,,,8,3,16,35
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401004,4,136,110,26,12,5,6,64,87,10,13,,,8,4,16,27
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401005,5,885,871,14,0,101,60,647,808,59,4,,,8,4,16,36
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401006,6,254,222,32,14,2,13,158,187,15,20,,,8,0,16,58
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401007,7,343,282,61,33,10,3,152,198,51,33,,,8,1,16,12
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401008,8,91,84,7,15,7,2,43,67,10,7,,,8,0,16,54
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401009,9,546,428,118,43,8,15,270,336,58,34,,,8,3,16,4
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401010,10,442,397,45,55,6,5,251,317,44,36,,,8,3,16,47
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401011,11,172,153,19,48,11,2,78,139,10,4,,,8,2,16,34
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401012,12,759,610,149,215,12,29,262,518,80,12,Fecha incorrecta: Realización del escrutinio en un día distinto al fijado oficialmente para la elección.,,8,2,16,47
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401013,13,792,644,148,142,76,33,353,604,4,36,,,8,1,16,4
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401014,14,351,287,64,63,28,14,105,210,44,33,,,8,3,16,31
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401015,15,727,582,145,39,25,18,385,467,47,68,,,8,0,16,34
21203,La Paz,Los Andes,Batallas,2120301401,U.E. San Antonio,Comunidad San Antonio,16,2120301401016,16,973,959,14,247,31,49,415,742,137,80,,,8,1,16,15
21203,La Paz,Los Andes,Batallas,2120301417,Centro Integral Nioo Jesus Fe y Alegria,Calle 4 y Miraflores,1,2120301417001,1,483,439,44,45,69,24,264,402,17,20,,,8,3,16,53
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418001,1,187,151,36,10,8,5,91,114,25,12,,,8,2,16,10
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418002,2,141,114,27,30,20,4,51,105,7,2,,,8,0,16,11
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418003,3,213,194,19,11,1,6,147,165,25,4,,,8,3,16,47
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418004,4,773,642,131,15,68,46,363,492,79,71,,,9,4,16,13
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418005,5,846,781,65,186,112,46,331,675,82,24,,,8,3,16,3
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418006,6,830,798,32,245,117,14,368,744,49,5,,,8,0,16,28
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418007,7,889,723,166,59,75,22,499,655,21,47,,,8,4,16,32
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418008,8,351,331,20,99,44,2,148,293,34,4,,,8,3,16,2
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418009,9,365,310,55,107,35,16,127,285,22,3,,,8,0,16,21
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418010,10,185,181,4,6,21,13,122,162,4,15,,,8,2,16,1
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418011,11,210,178,32,48,26,7,77,158,17,3,,,8,1,16,54
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418012,12,566,530,36,20,21,41,375,457,53,20,,,8,2,16,26
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418013,13,796,655,141,35,50,3,506,594,61,0,,,8,1,16,21
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418014,14,873,766,107,264,102,51,261,678,16,72,,,8,4,16,44
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418015,15,119,97,22,34,2,4,45,85,10,2,,,8,1,16,3
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418016,16,942,788,154,264,111,32,318,725,0,63,,,8,1,16,54
21204,La Paz,Los Andes,Puerto P�rez,2120401418,U.E. San Crispin,Calle final Sucre del Municipio de Colcapirhua,17,2120401418017,17,906,875,31,80,18,15,572,685,127,63,,,8,3,16,57
21301,La Paz,Aroma,Sica Sica,2130101435,Escuela Gualberto Villarroel,Arani,8,2130101435001,1,395,384,11,74,5,29,257,365,17,2,,,8,4,16,55
21301,La Paz,Aroma,Sica Sica,2130101435,Escuela Gualberto Villarroel,Arani,8,2130101435002,2,788,723,65,108,21,27,507,663,15,45,,,8,4,16,0
21301,La Paz,Aroma,Sica Sica,2130101435,Escuela Gualberto Villarroel,Arani,8,2130101435003,3,522,448,74,76,2,18,270,366,48,34,,,8,2,16,3
21301,La Paz,Aroma,Sica Sica,2130101435,Escuela Gualberto Villarroel,Arani,8,2130101435004,4,189,148,41,2,20,4,85,111,27,10,,,8,1,16,31
21301,La Paz,Aroma,Sica Sica,2130101435,Escuela Gualberto Villarroel,Arani,8,2130101435005,5,760,739,21,45,22,16,483,566,105,68,,,8,1,16,9
21301,La Paz,Aroma,Sica Sica,2130101435,Escuela Gualberto Villarroel,Arani,8,2130101435006,6,348,345,3,19,47,16,218,300,30,15,,,8,1,16,42
21301,La Paz,Aroma,Sica Sica,2130101435,Escuela Gualberto Villarroel,Arani,8,2130101435007,7,226,200,26,58,18,0,99,175,5,20,,,8,0,16,55
21301,La Paz,Aroma,Sica Sica,2130101435,Escuela Gualberto Villarroel,Arani,8,2130101435008,8,241,225,16,66,32,5,84,187,30,8,,,8,3,16,25
21302,La Paz,Aroma,Umala,2130201443,U.E. Tipa Pampa,Comunidad Tipa Pampa,1,2130201443001,1,114,105,9,37,4,7,37,85,16,4,,,8,3,16,10
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444001,1,247,216,31,8,0,6,201,215,0,1,,,8,1,16,54
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444002,2,888,749,139,26,90,18,520,654,54,41,,,8,4,16,36
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444003,3,434,354,80,51,47,25,162,285,31,38,,,8,3,16,38
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444004,4,291,275,16,62,37,20,103,222,35,18,,,8,4,16,49
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444005,5,825,809,16,373,79,69,229,750,13,46,,,8,0,16,49
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444006,6,114,106,8,21,1,3,69,94,2,10,,,8,3,16,20
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444007,7,919,739,180,193,99,51,246,589,97,53,,,8,1,16,46
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444008,8,620,493,127,108,11,7,321,447,27,19,,,8,0,16,51
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444009,9,965,911,54,104,27,30,591,752,94,65,,,8,4,16,26
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444010,10,254,253,1,73,13,0,153,239,0,14,,,8,0,16,5
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444011,11,991,944,47,187,27,40,632,886,58,0,,,8,3,16,3
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444012,12,994,963,31,224,131,32,417,804,110,49,,,8,2,16,0
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444013,13,129,108,21,0,15,5,66,86,15,7,,,8,4,16,47
21303,La Paz,Aroma,Ayo Ayo,2130301444,Colegio La Salle Fiscal,Av. Tiahuanaco Frente a Tronsito,14,2130301444014,14,947,796,151,75,90,69,475,709,9,78,,,8,3,16,30
21304,La Paz,Aroma,Calamarca,2130401458,Sede Social de OTB Cerro San Miguel Alto,Calle Ayllu esquina calle Bonifacio,4,2130401458001,1,623,518,105,75,32,33,247,387,96,35,,,8,0,16,1
21304,La Paz,Aroma,Calamarca,2130401458,Sede Social de OTB Cerro San Miguel Alto,Calle Ayllu esquina calle Bonifacio,4,2130401458002,2,477,447,30,7,66,10,335,418,12,17,,,8,0,16,41
21304,La Paz,Aroma,Calamarca,2130401458,Sede Social de OTB Cerro San Miguel Alto,Calle Ayllu esquina calle Bonifacio,4,2130401458003,3,645,552,93,52,17,25,431,525,27,0,,,8,3,16,31
21304,La Paz,Aroma,Calamarca,2130401458,Sede Social de OTB Cerro San Miguel Alto,Calle Ayllu esquina calle Bonifacio,4,2130401458004,4,879,818,61,70,126,2,496,694,46,78,,,8,0,16,22
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462001,1,770,604,166,218,76,22,206,522,35,47,,,8,3,16,34
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462002,2,503,395,108,172,51,3,122,348,14,33,,,8,2,16,19
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462003,3,526,430,96,151,36,35,147,369,25,36,,,8,1,16,7
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462004,4,377,374,3,99,3,14,210,326,38,10,,,8,1,16,44
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462005,5,844,689,155,256,13,49,284,602,14,73,,,8,3,16,48
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462006,6,397,366,31,80,15,15,167,277,60,29,,,8,3,16,2
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462007,7,18,16,2,2,2,0,9,13,2,1,,,8,2,16,53
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462008,8,251,197,54,45,32,16,85,178,10,9,,,8,2,16,47
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462009,9,268,215,53,68,5,16,94,183,14,18,,,8,0,16,21
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462010,10,141,137,4,20,9,9,83,121,4,12,,,8,4,16,39
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462011,11,247,240,7,32,7,7,158,204,14,22,,,8,0,16,33
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462012,12,421,342,79,49,6,9,239,303,4,35,,,8,3,16,25
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462013,13,328,276,52,31,25,20,175,251,23,2,,,8,4,16,2
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462014,14,602,567,35,25,32,32,382,471,49,47,,,8,2,16,13
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462015,15,808,653,155,287,64,10,264,625,6,22,,,8,3,16,26
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462016,16,569,478,91,183,33,14,209,439,0,39,,,8,2,16,14
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462017,17,278,248,30,33,17,22,163,235,4,9,,,8,3,16,23
21304,La Paz,Aroma,Calamarca,2130401462,Escuela Gualberto Villarroel,Arani,18,2130401462018,18,396,315,81,38,23,14,187,262,18,35,,,8,4,16,50
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480001,1,815,648,167,233,58,24,226,541,69,38,,,8,4,16,16
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480002,2,785,737,48,169,4,34,459,666,39,32,,,9,0,16,0
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480003,3,636,627,9,152,16,16,310,494,81,52,,,8,2,16,45
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480004,4,557,506,51,174,77,14,204,469,10,27,,,8,2,16,48
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480005,5,957,770,187,239,72,38,305,654,107,9,,,8,0,16,46
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480006,6,901,706,195,272,105,26,230,633,43,30,,,8,3,16,3
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480007,7,390,358,32,31,30,31,234,326,31,1,,,8,3,16,42
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480008,8,967,867,100,274,11,17,387,689,108,70,,,8,2,16,38
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480009,9,735,648,87,264,88,57,178,587,25,36,,,8,3,16,35
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480010,10,517,515,2,115,57,34,268,474,2,39,,,8,3,16,41
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480011,11,384,332,52,146,55,28,95,324,2,6,,,8,3,16,23
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480012,12,294,256,38,71,16,18,106,211,42,3,,,8,0,16,25
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480013,13,245,213,32,20,34,10,115,179,15,19,,,8,2,16,5
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480014,14,219,202,17,81,23,3,71,178,6,18,,,8,1,16,22
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480015,15,50,41,9,2,0,2,35,39,2,0,,,8,0,16,28
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480016,16,578,520,58,57,6,44,350,457,15,48,,,8,2,16,51
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480017,17,222,192,30,18,17,6,120,161,11,20,,,8,4,16,57
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480018,18,837,675,162,46,64,58,466,634,19,22,,,8,4,16,13
21401,La Paz,Nor Yungas,Coroico,2140101480,U.E. Nacional San Isidro,Zona Alto Buena Vista Otb Kasa Wasa,19,2140101480019,19,878,842,36,308,70,25,297,700,108,34,,,8,4,16,5
21401,La Paz,Nor Yungas,Coroico,2140101499,Unidad Educativa 1ro de Mayo,Primero de Mayo,8,2140101499001,1,560,492,68,90,76,35,195,396,66,30,,,8,0,16,48
21401,La Paz,Nor Yungas,Coroico,2140101499,Unidad Educativa 1ro de Mayo,Primero de Mayo,8,2140101499002,2,139,114,25,46,9,0,54,109,3,2,,,8,1,16,7
21401,La Paz,Nor Yungas,Coroico,2140101499,Unidad Educativa 1ro de Mayo,Primero de Mayo,8,2140101499003,3,609,565,44,3,45,32,374,454,73,38,,,8,3,16,34
21401,La Paz,Nor Yungas,Coroico,2140101499,Unidad Educativa 1ro de Mayo,Primero de Mayo,8,2140101499004,4,961,855,106,382,51,26,384,843,3,9,,,8,0,16,6
21401,La Paz,Nor Yungas,Coroico,2140101499,Unidad Educativa 1ro de Mayo,Primero de Mayo,8,2140101499005,5,617,525,92,20,58,27,377,482,38,5,,,8,4,16,37
21401,La Paz,Nor Yungas,Coroico,2140101499,Unidad Educativa 1ro de Mayo,Primero de Mayo,8,2140101499006,6,140,129,11,36,17,2,66,121,0,8,,,8,4,16,2
21401,La Paz,Nor Yungas,Coroico,2140101499,Unidad Educativa 1ro de Mayo,Primero de Mayo,8,2140101499007,7,218,197,21,28,23,7,110,168,18,11,,,8,4,16,27
21401,La Paz,Nor Yungas,Coroico,2140101499,Unidad Educativa 1ro de Mayo,Primero de Mayo,8,2140101499008,8,340,272,68,57,2,12,186,257,8,7,,,8,3,16,23
21402,La Paz,Nor Yungas,Coripata,2140201507,Unidad Educativa Daniel Salamanca,Colcapirhua,4,2140201507001,1,630,545,85,212,89,36,112,449,60,36,,,8,4,16,33
21402,La Paz,Nor Yungas,Coripata,2140201507,Unidad Educativa Daniel Salamanca,Colcapirhua,4,2140201507002,2,827,762,65,152,89,8,411,660,60,42,,,8,4,16,22
21402,La Paz,Nor Yungas,Coripata,2140201507,Unidad Educativa Daniel Salamanca,Colcapirhua,4,2140201507003,3,764,736,28,34,31,3,527,595,121,20,Falta de datos de apertura o cierre: Omisión de la hora exacta de inicio o finalización de la jornada electoral en el acta.,,8,4,16,20
21402,La Paz,Nor Yungas,Coripata,2140201507,Unidad Educativa Daniel Salamanca,Colcapirhua,4,2140201507004,4,480,432,48,98,51,5,247,401,2,29,,,9,2,16,17
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511001,1,323,316,7,124,27,13,113,277,21,18,,,8,2,16,54
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511002,2,519,494,25,40,15,22,292,369,74,51,,,8,1,16,45
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511003,3,575,495,80,4,27,8,367,406,51,38,,,8,0,16,33
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511004,4,412,337,75,110,27,8,110,255,54,28,,,8,3,16,27
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511005,5,622,572,50,56,28,41,326,451,69,52,,,8,3,16,11
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511006,6,45,37,8,11,5,2,14,32,4,1,,,8,2,16,6
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511007,7,452,418,34,5,48,2,283,338,57,23,,,8,4,16,46
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511008,8,424,419,5,21,42,24,238,325,64,30,,,8,0,16,56
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511009,9,222,181,41,42,3,4,104,153,11,17,,,8,2,16,32
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511010,10,340,305,35,127,43,10,79,259,22,24,,,8,3,16,59
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511011,11,477,456,21,104,27,17,241,389,52,15,,,8,3,16,4
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511012,12,734,596,138,169,41,33,264,507,28,61,,,8,3,16,47
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511013,13,914,791,123,21,86,62,501,670,76,45,,,8,2,16,24
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511014,14,282,279,3,85,41,8,116,250,4,25,,,8,4,16,39
21402,La Paz,Nor Yungas,Coripata,2140201511,Unidad Educativa Nataniel Aguirre,Av Benemeritos del Chaco y Calle Walter Rocha,17,2140201511015,15,456,456,0,114,3,23,269,409,25,22,,,8,1,16,31
